docID	semanticType	characterSpan
essay073	common_ground	1309:1405
essay073	common_ground	1420:1499
essay073	common_ground	1514:1571
essay073	common_ground	1573:1682
essay074	policy	1582:1649
essay074	common_ground	419:529
essay074	policy	715:857
essay074	common_ground	531:604
essay074	common_ground	606:713
essay074	common_ground	873:983
essay074	value	1004:1059
essay074	common_ground	1070:1145
essay074	common_ground	1168:1274
essay074	common_ground	1276:1336
essay074	common_ground	1351:1463
essay074	hypothetical_instance	1465:1545
essay075	policy	68:227
essay075	policy	1267:1366
essay075	value	1176:1248
essay075	value	1375:1444
essay075	value	229:298
essay075	common_ground	300:482
essay075	common_ground	507:629
essay075	value	643:723
essay075	hypothetical_instance	738:851
essay075	real_example	862:1085
essay075	common_ground	1087:1161
essay076	policy	1695:1827
essay076	hypothetical_instance	737:879
essay076	hypothetical_instance	600:722
essay076	policy	1038:1146
essay076	hypothetical_instance	887:1025
essay076	common_ground	343:439
essay076	common_ground	457:598
essay076	value	1207:1321
essay076	common_ground	1329:1415
essay076	common_ground	1426:1673
essay077	value	332:419
essay077	value	1872:2007
essay077	value	645:700
essay077	value	932:1037
essay077	value	1483:1537
essay077	statistics	1555:1669
essay077	common_ground	1677:1820
essay077	statistics	446:630
essay077	hypothetical_instance	704:766
essay077	hypothetical_instance	768:834
essay077	hypothetical_instance	836:916
essay077	common_ground	1039:1134
essay077	hypothetical_instance	1136:1336
essay077	hypothetical_instance	1347:1462
essay078	fact	313:386
essay078	fact	2065:2149
essay078	hypothetical_instance	834:948
essay078	common_ground	711:819
essay078	fact	964:1036
essay078	hypothetical_instance	400:517
essay078	common_ground	627:700
essay078	common_ground	522:625
essay078	fact	1057:1137
essay078	statistics	1139:1375
essay078	real_example	1390:1496
essay078	hypothetical_instance	1766:1802
essay078	hypothetical_instance	1589:1753
essay078	value	1511:1587
essay078	hypothetical_instance	1823:2030
essay079	policy	380:451
essay079	common_ground	465:534
essay079	policy	943:1056
essay079	common_ground	552:722
essay079	statistics	740:930
essay079	policy	1087:1145
essay079	common_ground	1161:1200
essay079	statistics	1202:1302
essay079	common_ground	1318:1429
essay079	hypothetical_instance	1431:1504
essay079	value	2004:2085
essay079	policy	2105:2207
essay079	value	1545:1618
essay079	common_ground	1620:1675
essay079	hypothetical_instance	1688:1893
essay079	common_ground	1909:1950
essay080	value	1818:1851
essay080	value	1754:1796
essay080	value	366:403
essay080	common_ground	412:507
essay080	common_ground	509:615
essay080	common_ground	634:751
essay080	common_ground	753:858
essay080	common_ground	873:967
essay080	value	1016:1114
essay080	common_ground	1116:1294
essay080	common_ground	1296:1383
essay080	common_ground	1391:1502
essay080	common_ground	1534:1687
essay080	common_ground	1694:1737
essay081	policy	301:394
essay081	policy	2217:2270
essay081	value	2515:2594
essay081	policy	2624:2663
essay081	common_ground	2272:2353
essay081	common_ground	2357:2411
essay081	common_ground	2420:2488
essay081	value	844:923
essay081	hypothetical_instance	416:524
essay081	hypothetical_instance	548:707
essay081	real_example	722:832
essay081	common_ground	938:1070
essay081	value	1486:1570
essay081	common_ground	1072:1158
essay081	common_ground	1160:1277
essay081	real_example	1307:1478
essay081	fact	1865:2019
essay081	hypothetical_instance	2049:2179
essay081	hypothetical_instance	1665:1748
essay081	real_example	1770:1863
essay082	value	1845:1886
essay082	value	1894:1968
essay082	value	673:774
essay082	common_ground	540:671
essay082	value	782:836
essay082	hypothetical_instance	851:956
essay082	hypothetical_instance	967:1069
essay082	value	1304:1512
essay082	hypothetical_instance	1524:1641
essay082	value	1654:1719
essay083	value	347:414
essay083	value	1593:1699
essay083	fact	532:611
essay083	common_ground	613:667
essay083	hypothetical_instance	669:774
essay083	value	821:891
essay083	real_example	905:1061
essay083	common_ground	1063:1161
essay083	value	1316:1422
essay083	common_ground	1183:1314
essay083	common_ground	1424:1520
essay084	value	444:515
essay084	value	2307:2460
essay084	hypothetical_instance	546:684
essay084	fact	1081:1227
essay084	hypothetical_instance	699:787
essay084	hypothetical_instance	789:947
essay084	hypothetical_instance	964:1069
essay084	common_ground	1276:1350
essay084	value	1662:1753
essay084	common_ground	1368:1485
essay084	hypothetical_instance	1515:1647
essay084	value	1768:1861
essay084	hypothetical_instance	1863:1957
essay084	hypothetical_instance	1959:2070
essay084	common_ground	2089:2128
essay084	fact	2146:2262
essay085	policy	504:638
essay085	policy	2404:2479
essay085	value	2481:2560
essay085	common_ground	2574:2622
essay085	common_ground	2637:2683
essay085	policy	1229:1300
essay085	statistics	649:728
essay085	common_ground	746:877
essay085	real_example	907:1080
essay085	statistics	1097:1204
essay085	hypothetical_instance	1511:1588
essay085	value	1805:1899
essay085	common_ground	1597:1663
essay085	common_ground	1315:1400
essay085	common_ground	1412:1502
essay085	value	1983:2096
essay085	common_ground	2107:2251
essay085	common_ground	2259:2389
essay085	common_ground	1694:1793
essay086	value	205:260
essay086	value	1394:1492
essay086	value	554:631
essay086	value	732:787
essay086	value	1059:1140
essay086	value	1235:1303
essay086	value	1325:1392
essay086	common_ground	299:364
essay086	real_example	380:541
essay086	common_ground	647:730
essay086	common_ground	801:849
essay086	common_ground	860:916
essay086	common_ground	918:998
essay086	common_ground	1009:1054
essay086	common_ground	1142:1224
essay087	value	287:346
essay087	value	1528:1570
essay087	value	1591:1647
essay087	value	1649:1703
essay087	value	458:570
essay087	common_ground	572:666
essay087	common_ground	668:771
essay087	value	787:930
essay087	common_ground	946:1080
essay087	value	1091:1211
essay087	common_ground	1213:1288
essay087	hypothetical_instance	1290:1413
essay087	common_ground	1415:1503
essay088	policy	373:442
essay088	policy	1177:1232
essay088	policy	1247:1328
essay088	value	459:630
essay088	common_ground	646:793
essay088	value	810:980
essay088	hypothetical_instance	995:1142
essay089	policy	336:373
essay089	value	302:334
essay089	common_ground	384:419
essay089	common_ground	424:466
essay089	value	1309:1360
essay089	value	1372:1452
essay089	value	1239:1285
essay089	common_ground	1164:1234
essay089	value	620:654
essay089	common_ground	468:607
essay089	common_ground	666:767
essay089	common_ground	816:896
essay089	value	772:814
essay089	policy	1023:1064
essay089	common_ground	907:1010
essay089	common_ground	1066:1148
essay090	value	208:240
essay090	value	242:275
essay090	policy	277:337
essay090	value	1555:1662
essay090	policy	715:771
essay090	common_ground	620:703
essay090	hypothetical_instance	786:941
essay090	real_example	1183:1347
essay090	real_example	1097:1181
essay090	real_example	1349:1469
essay090	value	958:1081
essay090	common_ground	1496:1541
essay091	value	238:357
essay091	common_ground	410:493
essay091	value	904:962
essay091	hypothetical_instance	495:693
essay091	hypothetical_instance	708:891
essay091	value	970:1053
essay091	hypothetical_instance	1055:1327
essay091	hypothetical_instance	1342:1557
essay091	value	2216:2327
essay091	policy	2348:2438
essay091	value	1675:1767
essay091	hypothetical_instance	1785:1903
essay091	real_example	1919:1999
essay091	real_example	2022:2181
essay092	value	433:530
essay092	policy	1876:2032
essay092	value	2053:2161
essay092	value	548:741
essay092	hypothetical_instance	743:983
essay092	hypothetical_instance	998:1151
essay092	hypothetical_instance	1166:1196
essay092	common_ground	1211:1356
essay092	value	1358:1501
essay092	hypothetical_instance	1539:1615
essay092	statistics	1617:1775
essay092	value	1791:1822
essay093	policy	247:345
essay093	value	1486:1612
essay093	value	1614:1688
essay093	policy	367:528
essay093	testimony	530:666
essay093	value	691:737
essay093	common_ground	739:813
essay093	hypothetical_instance	815:918
essay093	hypothetical_instance	925:1047
essay093	common_ground	1049:1164
essay093	hypothetical_instance	1166:1316
essay093	hypothetical_instance	1318:1472
essay094	value	32:159
essay094	policy	1801:1893
essay094	policy	1904:2017
essay094	value	237:311
essay094	statistics	1091:1167
essay094	hypothetical_instance	327:499
essay094	hypothetical_instance	514:614
essay094	hypothetical_instance	626:751
essay094	hypothetical_instance	753:895
essay094	hypothetical_instance	897:995
essay094	hypothetical_instance	997:1089
essay094	hypothetical_instance	1182:1326
essay094	statistics	1328:1452
essay094	common_ground	1457:1520
essay094	value	1522:1601
essay094	common_ground	1624:1690
essay094	common_ground	1692:1762
essay095	value	251:338
essay095	value	1443:1531
essay095	value	1726:1783
essay095	common_ground	1533:1584
essay095	common_ground	1586:1643
essay095	common_ground	1645:1713
essay095	common_ground	445:511
essay095	common_ground	513:667
essay095	value	857:915
essay095	hypothetical_instance	669:788
essay095	common_ground	790:844
essay095	value	938:984
essay095	statistics	1166:1246
essay095	common_ground	986:1157
essay095	common_ground	1248:1355
essay095	common_ground	1365:1426
essay096	policy	301:392
essay096	policy	2045:2186
essay096	value	2228:2319
essay096	value	550:661
essay096	hypothetical_instance	680:791
essay096	hypothetical_instance	807:883
essay096	hypothetical_instance	885:1035
essay096	common_ground	1043:1097
essay096	hypothetical_instance	1245:1421
essay096	hypothetical_instance	1436:1549
essay096	value	1566:1611
essay096	common_ground	1165:1237
essay096	common_ground	1116:1144
essay096	value	1635:1765
essay096	hypothetical_instance	1767:1843
essay096	common_ground	1869:2007
essay097	value	252:358
essay097	value	2130:2293
essay097	value	498:586
essay097	value	752:892
essay097	value	2034:2113
essay097	common_ground	380:489
essay097	common_ground	596:666
essay097	common_ground	668:736
essay097	common_ground	894:1105
essay097	common_ground	1117:1220
essay097	hypothetical_instance	1222:1304
essay097	hypothetical_instance	1306:1424
essay097	common_ground	1426:1540
essay097	real_example	1556:1677
essay097	real_example	1679:1796
essay097	real_example	1798:1840
essay097	real_example	1851:1946
essay097	real_example	1957:2001
essay098	value	345:416
essay098	value	1581:1724
essay098	value	730:846
essay098	common_ground	432:486
essay098	hypothetical_instance	488:717
essay098	value	858:915
essay098	common_ground	924:1018
essay098	hypothetical_instance	1020:1099
essay098	hypothetical_instance	1114:1267
essay098	value	1296:1398
essay098	hypothetical_instance	1409:1564
essay099	value	1557:1629
essay099	value	1631:1721
essay099	common_ground	1723:1816
essay099	value	375:486
essay099	common_ground	488:568
essay099	common_ground	570:686
essay099	common_ground	688:771
essay099	common_ground	773:862
essay099	hypothetical_instance	1072:1139
essay099	common_ground	1141:1223
essay099	hypothetical_instance	1225:1380
essay099	hypothetical_instance	1382:1537
essay099	hypothetical_instance	947:1070
essay099	value	864:945
essay100	value	397:458
essay100	fact	2177:2295
essay100	value	2065:2166
essay100	value	480:613
essay100	hypothetical_instance	615:724
essay100	hypothetical_instance	726:886
essay100	hypothetical_instance	888:980
essay100	value	1016:1129
essay100	common_ground	1131:1183
essay100	common_ground	1185:1233
essay100	common_ground	1250:1299
essay100	real_example	1321:1391
essay100	real_example	1404:1460
essay100	real_example	1474:1564
essay100	common_ground	1579:1650
essay100	value	1974:2044
essay100	common_ground	1652:1716
essay100	common_ground	1718:1830
essay100	real_example	1860:1946
essay101	policy	299:365
essay101	policy	379:478
essay101	statistics	550:659
essay101	fact	674:773
essay101	hypothetical_instance	803:1060
essay101	hypothetical_instance	1078:1247
essay101	value	1803:1892
essay101	common_ground	1266:1309
essay101	statistics	1311:1485
essay101	hypothetical_instance	1507:1594
essay101	hypothetical_instance	1610:1677
essay101	hypothetical_instance	1688:1795
essay101	policy	2370:2434
essay101	policy	1906:1988
essay101	common_ground	1990:2152
essay101	common_ground	2161:2353
essay102	value	34:90
essay102	fact	104:158
essay102	common_ground	239:282
essay102	common_ground	401:450
essay102	common_ground	465:562
essay102	value	1578:1617
essay102	value	1622:1755
essay102	hypothetical_instance	577:636
essay102	value	160:230
essay102	common_ground	284:342
essay102	hypothetical_instance	353:394
essay102	fact	638:781
essay102	real_example	796:903
essay102	real_example	905:1006
essay102	hypothetical_instance	1008:1095
essay102	value	1097:1183
essay102	common_ground	1199:1302
essay102	common_ground	1317:1387
essay102	hypothetical_instance	1389:1414
essay102	common_ground	1421:1474
essay102	hypothetical_instance	1476:1551
essay103	fact	358:402
essay103	statistics	517:667
essay103	hypothetical_instance	682:844
essay103	policy	860:1030
essay103	statistics	1046:1175
essay103	hypothetical_instance	1177:1294
essay103	value	1311:1446
essay103	policy	1454:1602
essay104	value	536:608
essay104	value	2279:2354
essay104	value	630:751
essay104	common_ground	753:902
essay104	common_ground	913:978
essay104	common_ground	990:1068
essay104	hypothetical_instance	1070:1220
essay104	common_ground	1242:1311
essay104	real_example	1313:1480
essay104	value	1502:1569
essay104	common_ground	1748:1826
essay104	hypothetical_instance	1619:1746
essay104	value	1851:1979
essay104	common_ground	2018:2126
essay104	common_ground	2134:2240
essay105	policy	1719:1803
essay105	value	727:798
essay105	statistics	630:725
essay105	statistics	327:385
essay105	common_ground	387:476
essay105	common_ground	478:628
essay105	fact	1381:1430
essay105	common_ground	1432:1570
essay105	common_ground	1586:1702
essay105	value	809:905
essay105	common_ground	919:1020
essay105	common_ground	1032:1086
essay105	policy	1241:1322
essay105	hypothetical_instance	1088:1228
essay106	value	1488:1639
essay106	value	299:395
